id,screenshots
22346,"['https://media.rawg.io/media/screenshots/d32/d327aaceba7c004891574231bb467edb.jpg', 'https://media.rawg.io/media/screenshots/6f0/6f07a24bea6acd53fc193d4d3a76cbe9.jpg', 'https://media.rawg.io/media/screenshots/bcd/bcd24085f485e2a933ff937c695176a6.jpg', 'https://media.rawg.io/media/screenshots/8f8/8f816f640843f2fcdd26fe0c7b7891fc.jpg']"
20023,"['https://media.rawg.io/media/screenshots/92f/92fa10b99c8368752a5ddbc6899f5f6c.jpg', 'https://media.rawg.io/media/screenshots/ae4/ae41decdf4d956b35dc298604ecdb770.jpg', 'https://media.rawg.io/media/screenshots/6c1/6c134230e43195d62414d807dc0eb55c.jpg', 'https://media.rawg.io/media/screenshots/f1b/f1bf0fc4b338597177309f95d951e074.jpg']"
13612,"['https://media.rawg.io/media/screenshots/5ec/5ecf1f68ad0a51260038aaf70fd925aa.jpg', 'https://media.rawg.io/media/screenshots/174/1744a833930506e455e788e75f3ff688.jpg', 'https://media.rawg.io/media/screenshots/f3c/f3c5750713325dac70e0f069b18d73bd.jpg', 'https://media.rawg.io/media/screenshots/16d/16d169c411c6e8ebf53e522bfb7e3fd1.jpg']"
827,"['https://media.rawg.io/media/screenshots/649/6494b5e00aa6441d5fafea613638ac6b.jpg', 'https://media.rawg.io/media/screenshots/c0b/c0b4b0708f5cf9f1cea6853d77cc0f06.jpg', 'https://media.rawg.io/media/screenshots/f00/f00996b77f9c6a5723281bd30739c3a9.jpg', 'https://media.rawg.io/media/screenshots/d37/d370e3e6da1e3ad9f9bd97cc394e20c3.jpg']"
17939,"['https://media.rawg.io/media/screenshots/539/53990cb4aed41adbcb0a97faaa8971da.jpg', 'https://media.rawg.io/media/screenshots/813/81333a0d331fa60bf477987eb3bd46f2.jpg', 'https://media.rawg.io/media/screenshots/720/720c980e51bbbb441ba8cdabf096f032.jpg', 'https://media.rawg.io/media/screenshots/5a4/5a426778403e2e77f52dbf37859e92a6.jpg']"
617209,"['https://media.rawg.io/media/screenshots/b1b/b1b5e85fd094b7dc181c735c59430874.jpg', 'https://media.rawg.io/media/screenshots/922/92220802f1c9bab6108fedb28b0cbf06.jpg', 'https://media.rawg.io/media/screenshots/5e7/5e7d0bdd968c65e9e7cd7a716c13100e.jpg', 'https://media.rawg.io/media/screenshots/5fc/5fc40430bc76dd9459c956926390cbfb.jpg']"
11906,"['https://media.rawg.io/media/screenshots/a3a/a3aa0634c1f06fc76e60a1a0444c4973.jpg', 'https://media.rawg.io/media/screenshots/aaa/aaa2f07370da1bb24a85f67296432bd9.jpg', 'https://media.rawg.io/media/screenshots/452/45271ce6efd49cf7c872e2e07b294a67.jpg', 'https://media.rawg.io/media/screenshots/193/193088d62975f42cb8c912b0782765d0.jpg']"
428046,"['https://media.rawg.io/media/screenshots/36c/36cc123c2e5b9a5f99399fc6126da9f7.jpg', 'https://media.rawg.io/media/screenshots/4f7/4f785a94cd3a7583bba5c8e4168cc0c5.jpg', 'https://media.rawg.io/media/screenshots/6e6/6e6f623e10f2780a55a1fb1a78cb1d29.jpg', 'https://media.rawg.io/media/screenshots/114/114a23a3b6168d491138bf71885ff739.jpg']"
19918,"['https://media.rawg.io/media/screenshots/f00/f009e18bdd92d558e3af363100862f4a.jpg', 'https://media.rawg.io/media/screenshots/198/1985ec68d2ab4dcd15deb650540eb714.jpg', 'https://media.rawg.io/media/screenshots/095/095b5df90fe52ef6f58dfe42f3315d58.jpg', 'https://media.rawg.io/media/screenshots/28f/28f7a88455ac39ff0db8fb0540e3972d.jpg']"
13908,"['https://media.rawg.io/media/screenshots/4a5/4a52f8da9a12950dabeca0f94e351c63.jpg', 'https://media.rawg.io/media/screenshots/0ba/0ba7a2d3e2880f76cb812cec8855e3d1.jpg', 'https://media.rawg.io/media/screenshots/ceb/ceb329d9dc52d9035629236fca34ea20.jpg', 'https://media.rawg.io/media/screenshots/7bf/7bf507859099eba0759d16c4723669e3.jpg']"
53461,"['https://media.rawg.io/media/screenshots/ddf/ddf6627d8d55a91405f5202c35ceed10.jpg', 'https://media.rawg.io/media/screenshots/34c/34c48e868120965f95e0586fe9b0cc49.jpg', 'https://media.rawg.io/media/screenshots/7ac/7ac29c21eff535d736d549bd667c07d8.jpg', 'https://media.rawg.io/media/screenshots/336/336d18ddcd8297f8601045817b2258f7.jpg']"
15334,"['https://media.rawg.io/media/screenshots/87d/87dec11898c4d4efa3d72b4573274a1c.jpg', 'https://media.rawg.io/media/screenshots/9d1/9d1b14f1db722142d839043608fa719d.jpg', 'https://media.rawg.io/media/screenshots/c84/c84537f694e7b8c8b60c9844a0f4e087.jpg', 'https://media.rawg.io/media/screenshots/8a5/8a5dca2748c4f4075a788a0ac749df87.jpg']"
20197,"['https://media.rawg.io/media/screenshots/90f/90f59ac58fef9a1687f41bc45e3cbde6.jpg', 'https://media.rawg.io/media/screenshots/0c6/0c648eb6afbc230e5715f36e725cb306.jpg', 'https://media.rawg.io/media/screenshots/7d5/7d5c7e8c508faac91cfb090a582c396e.jpg', 'https://media.rawg.io/media/screenshots/504/504d6f4ed366aadb915f77d19bec2b36.jpg']"
46058,"['https://media.rawg.io/media/screenshots/1ba/1ba324851b35d587d21215315a748b89.jpg', 'https://media.rawg.io/media/screenshots/0ac/0ac07932839905576d5a418b82389672.jpg', 'https://media.rawg.io/media/screenshots/6c1/6c1f6b777746131bdcd9826dc1b8f037.jpg', 'https://media.rawg.io/media/screenshots/fd3/fd38368dd927500b506a14eb995c033f.jpg']"
16529,"['https://media.rawg.io/media/screenshots/d90/d90929acfcb284c468783d164663bea7.jpg', 'https://media.rawg.io/media/screenshots/2ce/2cea11528e034416c1cd369f8b29e645.jpg', 'https://media.rawg.io/media/screenshots/d42/d426dc46a409f1733792b64f7af60dc7.jpg', 'https://media.rawg.io/media/screenshots/384/3846c91519fd52efa1967e13ec0cba8a.jpg']"
17141,"['https://media.rawg.io/media/screenshots/3f1/3f101c199aca67c1fdfe75be158d31be.jpg', 'https://media.rawg.io/media/screenshots/340/3404f095d405f596624831ac5eeac4da.jpg', 'https://media.rawg.io/media/screenshots/384/38498fdaad114dec7418edce56e841b3.jpg', 'https://media.rawg.io/media/screenshots/65f/65f15cd6eaeee164b3ca0de104b034bc.jpg']"
16598,"['https://media.rawg.io/media/screenshots/4ac/4ac2cdcdd30e699ef039f902074b7e6d.jpg', 'https://media.rawg.io/media/screenshots/d7a/d7a3d774af78e8d5328ef2204f603d68.jpg', 'https://media.rawg.io/media/screenshots/215/215c3788f2c66f89a47ca38f49c75b01.jpg', 'https://media.rawg.io/media/screenshots/f26/f265fa66d0ca7ee4a6ddfb67e8b71568.jpg']"
965470,"['https://media.rawg.io/media/screenshots/6af/6afb50645da07385de974521d52a55f4.jpg', 'https://media.rawg.io/media/screenshots/cd4/cd4104f7561a63fc75144eb2e1b34bf2.jpg', 'https://media.rawg.io/media/screenshots/083/083db13fd6d9352fa1109ad34f341d39.jpg', 'https://media.rawg.io/media/screenshots/6ec/6ec9c109aae6f73e7cca7242864be069.jpg']"
269532,"['https://media.rawg.io/media/screenshots/a6c/a6c1dbf5d51f9defb812e3831d344e41_U3namAd.jpg', 'https://media.rawg.io/media/screenshots/a97/a978c3ac014bddcd3ff7de34979c157e_21psUxZ.jpg', 'https://media.rawg.io/media/screenshots/bf1/bf11510cb59032d6a98593781ba9304c.jpg', 'https://media.rawg.io/media/screenshots/695/695b2bf99d48994097c8c2dd3a8eac5e_8lonzli.jpg']"
8096,"['https://media.rawg.io/media/screenshots/ca9/ca9f2c262bbacc824b3cdacfdf3f35a5.jpg', 'https://media.rawg.io/media/screenshots/a6a/a6ac213acabf7e1d0a9de0ee3514c7d5.jpg', 'https://media.rawg.io/media/screenshots/9fa/9fa17bfc3ca9ec33801700832cbd9494.jpg', 'https://media.rawg.io/media/screenshots/58d/58d519d057a7e3a55a8723d66d2ba08a.jpg']"
914795,"['https://media.rawg.io/media/screenshots/699/69940fefe5f221114ba947ab42263cff.jpg', 'https://media.rawg.io/media/screenshots/b52/b5228f3e5ed4fe13f26f7fbf47056550.jpg', 'https://media.rawg.io/media/screenshots/554/554af312c768e785a93d960cd44b0597.jpg', 'https://media.rawg.io/media/screenshots/5c0/5c0266a0855577f7921e3c0665b13030.jpg']"
36390,"['https://media.rawg.io/media/screenshots/4a3/4a399de77d960efac70083bd8f90aba5.jpg', 'https://media.rawg.io/media/screenshots/dd2/dd2e9e9b17c188543855d96467b61ad4_1q9U9I9.jpg', 'https://media.rawg.io/media/screenshots/b3c/b3cabda98bc83edb8518a550cb4c3cbb.jpg', 'https://media.rawg.io/media/screenshots/f7e/f7e1b17762c8e2c5d1db9dc746768b2f.jpg']"
17045,"['https://media.rawg.io/media/screenshots/7e5/7e551183862255b30db0e9fed2d14569.jpg', 'https://media.rawg.io/media/screenshots/3c7/3c7fabce7d373e09ead7f2b6dbf1caf5.jpg', 'https://media.rawg.io/media/screenshots/2b1/2b115409f091e729606b04754c37d19a.jpg', 'https://media.rawg.io/media/screenshots/99a/99addcb1c744aa065b63fa54468f67cd.jpg']"
994603,"['https://media.rawg.io/media/screenshots/dc1/dc10dd68a2e7472b7ed40feda3a16c54.jpg', 'https://media.rawg.io/media/screenshots/ea9/ea9e37dc1b36db3401a6b308d766198b.jpg', 'https://media.rawg.io/media/screenshots/e4b/e4bee3c261abe04f869b6f429852a00d.jpg', 'https://media.rawg.io/media/screenshots/395/395fdacce19c05718a7df69a227c8580.jpg']"
51622,"['https://media.rawg.io/media/screenshots/b03/b03b4e5c86200bb554aefd826225a87a.jpg', 'https://media.rawg.io/media/screenshots/3d7/3d77a22fe9e54db83fa53fecc333b9b6.jpg', 'https://media.rawg.io/media/screenshots/ecd/ecd3e0ea40b0c32c1d65beae25c7d99a.jpg', 'https://media.rawg.io/media/screenshots/634/634a70d97e62242daaaf315a896a2c42.jpg']"
15445,"['https://media.rawg.io/media/screenshots/b5a/b5a6bc06e1b739ed676496afbceda254.jpg', 'https://media.rawg.io/media/screenshots/b46/b4699c7b49818bfe57d4792d6dc19571.jpg', 'https://media.rawg.io/media/screenshots/7f7/7f7a19153132b750a42e333538ed2b20.jpg', 'https://media.rawg.io/media/screenshots/bdf/bdf9ed83e013d1ab4b047000dcd0f59e.jpg']"
10561,"['https://media.rawg.io/media/screenshots/74e/74ee521bdd7b34a67839eb99c16cffcb.jpg', 'https://media.rawg.io/media/screenshots/c6c/c6ca9e35feb57ff66cfbc3fc76b2bafb.jpg', 'https://media.rawg.io/media/screenshots/89c/89ceae8a1010b067ab769461a910cee6.jpg', 'https://media.rawg.io/media/screenshots/acc/acc036b6ddda60af4a416b3877a373ea.jpg']"
20214,"['https://media.rawg.io/media/screenshots/e82/e82888dcba7e9e4075b6fbd0735834a6.jpg', 'https://media.rawg.io/media/screenshots/d92/d922f3a9cb0126d427107da67bceafde.jpg', 'https://media.rawg.io/media/screenshots/3bd/3bd7ccf936ab1f81bf10895c420f6ba0.jpg', 'https://media.rawg.io/media/screenshots/4a7/4a718b01a481cf17baeb8a726e745387.jpg']"
14577,"['https://media.rawg.io/media/screenshots/18e/18ed0a22675a3bf3e8c10261cc4a4ade.jpg', 'https://media.rawg.io/media/screenshots/2cb/2cb140e8730b6741a52d3a5f5610876b.jpg', 'https://media.rawg.io/media/screenshots/f42/f42e6668ba39b9c597c8234dbfe9f2d2.jpg', 'https://media.rawg.io/media/screenshots/198/198a134b814675729637499c653f1a0d.jpg']"
969496,"['https://media.rawg.io/media/screenshots/561/5618e3bead75cab68818506a805da908.jpg', 'https://media.rawg.io/media/screenshots/b9e/b9ef75b530bbabff3c987ebc8c8b6101.jpg', 'https://media.rawg.io/media/screenshots/039/039cf6d53947382996356532fd256e7a.jpg', 'https://media.rawg.io/media/screenshots/165/165c973fa17aa68b925ea4a5080437ac.jpg']"
21241,"['https://media.rawg.io/media/screenshots/7ad/7ad92ad44da98734625a605203acdb24.jpg', 'https://media.rawg.io/media/screenshots/9cf/9cf8d5e63c0ed070882cbc5068d7064b.jpg', 'https://media.rawg.io/media/screenshots/59f/59f6423f61364560a214f1c6ff22eb96.jpg', 'https://media.rawg.io/media/screenshots/652/652007ea806eb067b0e9740ee28e6c55.jpg']"
17895,"['https://media.rawg.io/media/screenshots/e1b/e1b129772e792cf40032c0362cf2f80b.jpg', 'https://media.rawg.io/media/screenshots/6fa/6fa1387e91cecd9418d45b6b054bcf16.jpg', 'https://media.rawg.io/media/screenshots/7de/7debfc62815e9995e64f39c8d0834319.jpg', 'https://media.rawg.io/media/screenshots/7b5/7b570763860aaca7ffcefd7f1322a609.jpg']"
7087,"['https://media.rawg.io/media/screenshots/c29/c29eff11e1d6631749973fea0bf6f829.jpg', 'https://media.rawg.io/media/screenshots/cb4/cb409f372a0669e2f18a71986a308b6d.jpg', 'https://media.rawg.io/media/screenshots/760/76022b33d64dfc31e6631cdf82dfbc7b.jpg', 'https://media.rawg.io/media/screenshots/366/36661e1463942c05c740ec59e79c6572.jpg']"
1515,"['https://media.rawg.io/media/screenshots/636/636c26b57d55073c531d194b2c02f342.jpg', 'https://media.rawg.io/media/screenshots/305/305403ae8ebc98f653480bd0d21bc018.jpg', 'https://media.rawg.io/media/screenshots/c58/c58556f0076e5f4cdc8a2ba8353f6e34.jpg', 'https://media.rawg.io/media/screenshots/257/257010c67fb7c34dc9e4d70b524b3160.jpg']"
14741,"['https://media.rawg.io/media/screenshots/e2e/e2ed77ca32b05d95eaa316815e8a571a.jpg', 'https://media.rawg.io/media/screenshots/8cf/8cfcc7a0539f1da96d289e5d3e04281d.jpg', 'https://media.rawg.io/media/screenshots/b7c/b7cdd8228e1a628bdf78a05a46f54982.jpg', 'https://media.rawg.io/media/screenshots/1eb/1eb7a26ad4ff90f0fefdad190ff5ec39.jpg']"
58920,"['https://media.rawg.io/media/screenshots/b20/b2025d24f67256b55aba127091ee1372.jpg', 'https://media.rawg.io/media/screenshots/d77/d77d01f5a4b7fde64d56819f93d7f5ab.jpg', 'https://media.rawg.io/media/screenshots/7b7/7b7a8493d0ab6802acb35041da92cb9c.jpg', 'https://media.rawg.io/media/screenshots/fb1/fb19b6fafa29e905840df2d5dacecc0e.jpeg']"
16628,"['https://media.rawg.io/media/screenshots/194/19435b14f2ce04f7cff847ab0de29741.jpg', 'https://media.rawg.io/media/screenshots/1ca/1ca2270b03bbe06708e642a40f9c3da2.jpg', 'https://media.rawg.io/media/screenshots/607/60772e9d447d5ce125c2a2eb4e220ccc.jpg', 'https://media.rawg.io/media/screenshots/414/414df357a97ab093bac3232f4e1621be.jpg']"
15593,"['https://media.rawg.io/media/screenshots/30a/30a687e42ac1e7c7fb733e04a9c5a68a.jpg', 'https://media.rawg.io/media/screenshots/1d0/1d0ce51f78bd2fe541cd7b16f6f90878.jpg', 'https://media.rawg.io/media/screenshots/f94/f94f035937984217a2d87d0fa1c52fe1.jpg', 'https://media.rawg.io/media/screenshots/4ff/4ff97f3c7fbe1382c17f53656f3d98dd.jpg']"
21460,"['https://media.rawg.io/media/screenshots/333/333625698852dc33ba557668701b5f92.jpg', 'https://media.rawg.io/media/screenshots/02c/02ca28418d02dcea607c13b2493f62d8.jpg', 'https://media.rawg.io/media/screenshots/d92/d920ea6771f7d099a592d5b8fd950382.jpg', 'https://media.rawg.io/media/screenshots/2b3/2b3725f154da930e5112d083c4bc82b7.jpg']"
20107,"['https://media.rawg.io/media/screenshots/db6/db6dc50a372fe686db89a0aa44ebbc87.jpg', 'https://media.rawg.io/media/screenshots/7f3/7f3fbf7c4ec7e21099a9f28e73b6038f.jpg', 'https://media.rawg.io/media/screenshots/61c/61c0a4e57fd2cfec5e5096b2c3829406.jpg', 'https://media.rawg.io/media/screenshots/f49/f4911c3a608fcb01eda4de4dc89e0013.jpg']"
6320,"['https://media.rawg.io/media/screenshots/d9d/d9d53cdc77f5e008983f53ef1162618d.jpg', 'https://media.rawg.io/media/screenshots/ccf/ccfac9a849949591ea01533e47e17d7e.jpg', 'https://media.rawg.io/media/screenshots/604/604820d19677bc0c330735871ad8aa59.jpg', 'https://media.rawg.io/media/screenshots/895/8959b6df47354e9e4480aece8176db8e.jpg']"
17541,"['https://media.rawg.io/media/screenshots/978/97823c1bf5f156149de71113b6d997e3.jpg', 'https://media.rawg.io/media/screenshots/d9b/d9b412ab125a1b69c6fd2a7b83770325.jpg', 'https://media.rawg.io/media/screenshots/dcc/dccbe8233c041f366247682cea19e134.jpg', 'https://media.rawg.io/media/screenshots/584/584deb9fb5720304b768d389d7c26e48.jpg']"
536941,"['https://media.rawg.io/media/screenshots/dcf/dcfc75c1a2e239a751a743f90e7073f4.jpg', 'https://media.rawg.io/media/screenshots/405/405dbe4b09c444ad63ecf35b0f5bda14.jpg', 'https://media.rawg.io/media/screenshots/d93/d9350a91b6178f48ba68aa41d5a4cef5.jpg', 'https://media.rawg.io/media/screenshots/eeb/eeb212e28b618a9ba3cbc6cce563b966.jpg']"
14102,"['https://media.rawg.io/media/screenshots/d1a/d1ad9c86a22df8e6c7bab09c0ee498a6.jpg', 'https://media.rawg.io/media/screenshots/918/9186da8a3ac9a375c732acec96d05982.jpg', 'https://media.rawg.io/media/screenshots/dc6/dc65df2ec6e47fd915322f707a28b9c3.jpg', 'https://media.rawg.io/media/screenshots/642/642e71053318014dd66a2815f56418f6.jpg']"
16447,"['https://media.rawg.io/media/screenshots/ec0/ec054622f0b44e34706364b1c35b382f.jpg', 'https://media.rawg.io/media/screenshots/019/019f42e43d03f61186c97f520db089a7.jpg', 'https://media.rawg.io/media/screenshots/5be/5bebce6854f5ac6d555256ff07b95a8a.jpg', 'https://media.rawg.io/media/screenshots/a6b/a6bc958513b6ef1ebc6ad0b1c4a10972.jpg']"
20772,"['https://media.rawg.io/media/screenshots/948/9482b7585710c2b8f21e98089c7e4a31.jpg', 'https://media.rawg.io/media/screenshots/eca/eca8cde7f5adb157a10916cfd4bd4edd.jpg', 'https://media.rawg.io/media/screenshots/a4f/a4f825653cbbb3cf05689a438afe4909.jpg', 'https://media.rawg.io/media/screenshots/094/094fdc2ed18c94a5e69486bb4ce7f124.jpg']"
254576,"['https://media.rawg.io/media/screenshots/905/9050d1ea8f173b3df0e048823891bfb3.jpg', 'https://media.rawg.io/media/screenshots/22a/22a7418f28ed161fa5d631ad4edcdf04.jpg', 'https://media.rawg.io/media/screenshots/b63/b63d6d3eb89d731457054b429f6ed4eb.jpg', 'https://media.rawg.io/media/screenshots/7c8/7c82fab0f97d10f4bdcc7de39c10fbe5.jpg']"
14090,"['https://media.rawg.io/media/screenshots/5ca/5ca0b5e2b13a8a3e2a45534b46549039.jpg', 'https://media.rawg.io/media/screenshots/918/918064c3fd291b7369b744d4607ef8ac.jpg', 'https://media.rawg.io/media/screenshots/310/310cd50154012fd31bcc72b05d15bbc6.jpg', 'https://media.rawg.io/media/screenshots/432/43207e673d95ef7ddc3abc90b72f6cf9.jpg']"
18341,"['https://media.rawg.io/media/screenshots/649/649c47fd9b42b05fccd9a15054160094.jpg', 'https://media.rawg.io/media/screenshots/142/142753451286c700eab2f401b1431c50.jpg', 'https://media.rawg.io/media/screenshots/20b/20bcb4a7f17d1a4a315a221e703705be.jpg', 'https://media.rawg.io/media/screenshots/e74/e7493f99c3ccd35fdd4998da929dd677.jpg']"
49941,"['https://media.rawg.io/media/screenshots/7e5/7e56ac839f4c31b1d18eba9f4e97a189.jpg', 'https://media.rawg.io/media/screenshots/55c/55c19c50f39b3dddfac190fcf98673cb.jpg', 'https://media.rawg.io/media/screenshots/924/92470982f3c02bb1b89f55d44991123a.jpg', 'https://media.rawg.io/media/screenshots/9e4/9e491746746743371f9b803efb0533b0.jpg']"
13125,"['https://media.rawg.io/media/screenshots/130/130502f4345dc424f132de2b4f80b1ef.jpg', 'https://media.rawg.io/media/screenshots/feb/feb1ba675662d767b2165504ab67ed54.jpg', 'https://media.rawg.io/media/screenshots/a0d/a0d3b27c001b01edab044f2270413572.jpg', 'https://media.rawg.io/media/screenshots/2b8/2b8c1a47cfecdbf78b49b09eeed246dd.jpg']"
12974,"['https://media.rawg.io/media/screenshots/b86/b860234033dd827387f7165e8c4c8f86.jpg', 'https://media.rawg.io/media/screenshots/779/779fa7f07bdc0f7a83592c193ca7876b.jpg', 'https://media.rawg.io/media/screenshots/301/3019b301a5af32a445b18fc460753cfb.jpg', 'https://media.rawg.io/media/screenshots/775/775f2cf1c731514694ecaf998b6ff782.jpg']"
274763,"['https://media.rawg.io/media/screenshots/452/4522aafcddccaae04e685e43993f54a7.jpg', 'https://media.rawg.io/media/screenshots/435/435b5e5df7949b2ddd6ad5cb92dd5e1b.jpg', 'https://media.rawg.io/media/screenshots/d02/d025e69572815ee400ff8aaf1bef4df1.jpg', 'https://media.rawg.io/media/screenshots/521/521a4538e617d8a4b75d40f09a46ebd3.jpg']"
20198,"['https://media.rawg.io/media/screenshots/e85/e8524ffb10c9f5707e9c4d07ba9e2575.jpg', 'https://media.rawg.io/media/screenshots/c54/c54c0fc85dec6a0c07fc472b659eb3e4.jpg', 'https://media.rawg.io/media/screenshots/ac0/ac0b5aa828a7891ea27a26fdd2de1688.jpg', 'https://media.rawg.io/media/screenshots/256/2567643d52ecd443596bfe793a956292.jpg']"
5143,"['https://media.rawg.io/media/screenshots/f38/f3889df5e203e23e59da3edc7381cb33.jpg', 'https://media.rawg.io/media/screenshots/570/570939b77914a247b4b8b2eb01e4ec5f.jpg', 'https://media.rawg.io/media/screenshots/a81/a81116ddbfc9400aee671893d2927f72_76d6myQ.jpg', 'https://media.rawg.io/media/screenshots/81d/81dc55b5179a4f09b468095af17c3c88.jpg']"
5883,"['https://media.rawg.io/media/screenshots/c0f/c0fdfbd10750da79a8fbd8073a73f35c.jpg', 'https://media.rawg.io/media/screenshots/543/543b2e3102003d91efe80d8a0c74ac7c.jpg', 'https://media.rawg.io/media/screenshots/136/136427e75adcbfb493c9ff1d3106209d.jpg', 'https://media.rawg.io/media/screenshots/782/782ba41c4024d3eaf6e9aa9797fcfe8c.jpg']"
537745,"['https://media.rawg.io/media/screenshots/6be/6be6b84f7b7963d520ea25d7150c3255.jpg', 'https://media.rawg.io/media/screenshots/011/0112b6bf27859c3d4117fb2888880f1a.jpg', 'https://media.rawg.io/media/screenshots/d41/d41c328a38cc44d715afd8bd583745ed.jpg', 'https://media.rawg.io/media/screenshots/2c6/2c6f25a51ea475bc1e24bedcd42d5657.jpg']"
19498,"['https://media.rawg.io/media/screenshots/092/092ecdfea8bd30423edc53566212bbc6.jpg', 'https://media.rawg.io/media/screenshots/a6e/a6e15d1f9c9c0b4b7027004665238685.jpg', 'https://media.rawg.io/media/screenshots/32d/32d5e164ae74f4beb6013b26078de9ad.jpg', 'https://media.rawg.io/media/screenshots/ade/ade46a372c8332e186ff89f0aa0f4e4e.jpg']"
19260,"['https://media.rawg.io/media/screenshots/ad5/ad56d624b21578c88f05eb208c3a9519.jpg', 'https://media.rawg.io/media/screenshots/58a/58a29ff3e56748a16a09074ba5550e0c.jpg', 'https://media.rawg.io/media/screenshots/923/923d7d354110ed073f20f1a9b4bbb443.jpg', 'https://media.rawg.io/media/screenshots/ee2/ee276859ba6831e75b76860730311b12.jpg']"
12394,"['https://media.rawg.io/media/screenshots/98a/98aab7c8f5c4f4abbf2e7f74e1958815.jpg', 'https://media.rawg.io/media/screenshots/69d/69de1619433228e37170ce7dc87b5d8c.jpg', 'https://media.rawg.io/media/screenshots/786/78662ad563f3d0d921ca87e983a175da.jpg', 'https://media.rawg.io/media/screenshots/61c/61ceb18351aa2f10b7bb1f921efd402b.jpg']"
